time_s,voltage_V,current_A
+2.062000E-01,+3.399404E+00,-1.040638E+00
+2.474000E-01,+3.399406E+00,-1.040626E+00
+2.887000E-01,+3.399374E+00,-1.040652E+00
+3.299000E-01,+3.399366E+00,-1.040729E+00
+3.712000E-01,+3.399395E+00,-1.040722E+00
+4.124000E-01,+3.399304E+00,-1.040690E+00
+4.536000E-01,+3.399353E+00,-1.040624E+00
+4.948000E-01,+3.399363E+00,-1.040619E+00
+5.361000E-01,+3.399359E+00,-1.040680E+00
+5.773000E-01,+3.399363E+00,-1.040507E+00
+6.185000E-01,+3.399357E+00,-1.040516E+00
+6.597000E-01,+3.399355E+00,-1.040552E+00
+7.010000E-01,+3.399332E+00,-1.040528E+00
+7.422000E-01,+3.399336E+00,-1.040533E+00
+7.834000E-01,+3.399327E+00,-1.040494E+00
+8.246000E-01,+3.399307E+00,-1.040507E+00
+8.658000E-01,+3.399313E+00,-1.040527E+00
+9.071000E-01,+3.399291E+00,-1.040477E+00
+9.483000E-01,+3.399298E+00,-1.040448E+00
+9.895000E-01,+3.399291E+00,-1.040491E+00
+1.030700E+00,+3.399273E+00,-1.040475E+00
+1.071900E+00,+3.399277E+00,-1.040454E+00
+1.113200E+00,+3.399281E+00,-1.040483E+00
+1.154400E+00,+3.399256E+00,-1.040460E+00
+1.195600E+00,+3.399256E+00,-1.040445E+00
+1.236900E+00,+3.399264E+00,-1.040435E+00
+1.278100E+00,+3.399255E+00,-1.040429E+00
+1.319400E+00,+3.399255E+00,-1.040385E+00
+1.360600E+00,+3.399239E+00,-1.040379E+00
+1.401900E+00,+3.399241E+00,-1.040351E+00
+1.443100E+00,+3.399247E+00,-1.040283E+00
+1.484400E+00,+3.399234E+00,-1.040296E+00
+1.525600E+00,+3.399235E+00,-1.040291E+00
+1.566800E+00,+3.399224E+00,-1.040272E+00
+1.608100E+00,+3.399219E+00,-1.040300E+00
+1.649300E+00,+3.399216E+00,-1.040250E+00
+1.690500E+00,+3.399205E+00,-1.040289E+00
+1.731800E+00,+3.399207E+00,-1.040274E+00
+1.773000E+00,+3.399201E+00,-1.040268E+00
+1.814300E+00,+3.399196E+00,-1.040273E+00
+1.855500E+00,+3.399182E+00,-1.040238E+00
+1.896800E+00,+3.399188E+00,-1.040241E+00
+1.938000E+00,+3.399177E+00,-1.040229E+00
+1.979200E+00,+3.399179E+00,-1.040216E+00
+2.020500E+00,+3.399171E+00,-1.040250E+00
+2.061700E+00,+3.399150E+00,-1.040249E+00
+2.102900E+00,+3.399146E+00,-1.040149E+00
+2.144200E+00,+3.399146E+00,-1.040230E+00
+2.185400E+00,+3.399137E+00,-1.040263E+00
+2.226600E+00,+3.399131E+00,-1.040240E+00
+2.267900E+00,+3.399099E+00,-1.040319E+00
+2.309100E+00,+3.399082E+00,-1.040321E+00
+2.350300E+00,+3.399082E+00,-1.040311E+00
+2.391600E+00,+3.399082E+00,-1.040281E+00
+2.432800E+00,+3.399084E+00,-1.040261E+00
+2.474100E+00,+3.399078E+00,-1.040239E+00
+2.515300E+00,+3.399067E+00,-1.040251E+00
+2.556500E+00,+3.399065E+00,-1.040262E+00
+2.597800E+00,+3.399061E+00,-1.040264E+00
+2.639000E+00,+3.399044E+00,-1.040293E+00
+2.680200E+00,+3.399031E+00,-1.040287E+00
+2.721500E+00,+3.399012E+00,-1.040270E+00
+2.762700E+00,+3.399021E+00,-1.040300E+00
+2.803900E+00,+3.399025E+00,-1.040213E+00
+2.845200E+00,+3.399023E+00,-1.040134E+00
+2.886400E+00,+3.399029E+00,-1.040087E+00
+2.927600E+00,+3.399025E+00,-1.040092E+00
+2.968800E+00,+3.399025E+00,-1.040090E+00
+3.010100E+00,+3.399012E+00,-1.040177E+00
+3.051300E+00,+3.398987E+00,-1.040187E+00
+3.092500E+00,+3.398987E+00,-1.040134E+00
+3.133800E+00,+3.398995E+00,-1.040127E+00
+3.175000E+00,+3.398974E+00,-1.040132E+00
+3.216200E+00,+3.398976E+00,-1.040096E+00
+3.257400E+00,+3.398976E+00,-1.040118E+00
+3.298700E+00,+3.398953E+00,-1.040134E+00
+3.339900E+00,+3.398943E+00,-1.040113E+00
+3.381100E+00,+3.398949E+00,-1.040068E+00
+3.422400E+00,+3.398938E+00,-1.040067E+00
+3.463600E+00,+3.398968E+00,-1.039908E+00
+3.504800E+00,+3.398951E+00,-1.039955E+00
+3.546000E+00,+3.398947E+00,-1.039946E+00
+3.587300E+00,+3.398932E+00,-1.039936E+00
+3.628500E+00,+3.398932E+00,-1.039923E+00
+3.669700E+00,+3.398943E+00,-1.039922E+00
+3.710900E+00,+3.398926E+00,-1.039932E+00
+3.752200E+00,+3.398906E+00,-1.039931E+00
+3.793400E+00,+3.398915E+00,-1.039876E+00
+3.834600E+00,+3.398913E+00,-1.039885E+00
+3.875800E+00,+3.398896E+00,-1.039825E+00
+3.917000E+00,+3.398906E+00,-1.039786E+00
+3.958300E+00,+3.398922E+00,-1.039700E+00
+3.999500E+00,+3.398898E+00,-1.039815E+00
+4.040700E+00,+3.398894E+00,-1.039790E+00
+4.081900E+00,+3.398883E+00,-1.039826E+00
+4.123200E+00,+3.398870E+00,-1.039774E+00
+4.164400E+00,+3.398871E+00,-1.039783E+00
+4.205600E+00,+3.398879E+00,-1.039777E+00
+4.246800E+00,+3.398850E+00,-1.039794E+00
+4.288000E+00,+3.398834E+00,-1.039804E+00
+4.329200E+00,+3.398839E+00,-1.039799E+00
+4.370500E+00,+3.398841E+00,-1.039802E+00
+4.411700E+00,+3.398817E+00,-1.039814E+00
+4.452900E+00,+3.398826E+00,-1.039791E+00
+4.494100E+00,+3.398824E+00,-1.039791E+00
+4.535300E+00,+3.398790E+00,-1.039810E+00
+4.576600E+00,+3.398784E+00,-1.039806E+00
+4.617800E+00,+3.398809E+00,-1.039697E+00
+4.659000E+00,+3.398820E+00,-1.039792E+00
+4.700200E+00,+3.398777E+00,-1.039814E+00
+4.741400E+00,+3.398773E+00,-1.039784E+00
+4.782700E+00,+3.398763E+00,-1.039808E+00
+4.823900E+00,+3.398748E+00,-1.039814E+00
+4.865100E+00,+3.398742E+00,-1.039769E+00
+4.906400E+00,+3.398745E+00,-1.039778E+00
+4.947600E+00,+3.398729E+00,-1.039794E+00
+4.988800E+00,+3.398724E+00,-1.039774E+00
+5.030100E+00,+3.398731E+00,-1.039658E+00
+5.071300E+00,+3.398733E+00,-1.039775E+00
+5.112500E+00,+3.398701E+00,-1.039736E+00
+5.153800E+00,+3.398716E+00,-1.039739E+00
+5.195000E+00,+3.398699E+00,-1.039774E+00
+5.236200E+00,+3.398690E+00,-1.039808E+00
+5.277400E+00,+3.398685E+00,-1.039791E+00
+5.318700E+00,+3.398672E+00,-1.039820E+00
+5.359900E+00,+3.398665E+00,-1.039844E+00
+5.401100E+00,+3.398638E+00,-1.039831E+00
+5.442400E+00,+3.398649E+00,-1.039808E+00
+5.483600E+00,+3.398633E+00,-1.039845E+00
+5.524800E+00,+3.398629E+00,-1.039843E+00
+5.566100E+00,+3.398616E+00,-1.039853E+00
+5.607300E+00,+3.398613E+00,-1.039748E+00
+5.648500E+00,+3.398636E+00,-1.039745E+00
+5.689800E+00,+3.398608E+00,-1.039827E+00
+5.731000E+00,+3.398597E+00,-1.039807E+00
+5.772200E+00,+3.398602E+00,-1.039806E+00
+5.813400E+00,+3.398595E+00,-1.039805E+00
+5.854700E+00,+3.398576E+00,-1.039793E+00
+5.895900E+00,+3.398581E+00,-1.039778E+00
+5.937100E+00,+3.398587E+00,-1.039771E+00
+5.978300E+00,+3.398576E+00,-1.039760E+00
+6.019600E+00,+3.398557E+00,-1.039774E+00
+6.060800E+00,+3.398561E+00,-1.039792E+00
+6.102000E+00,+3.398544E+00,-1.039776E+00
+6.143200E+00,+3.398541E+00,-1.039758E+00
+6.184400E+00,+3.398528E+00,-1.039760E+00
+6.225700E+00,+3.398526E+00,-1.039741E+00
+6.266900E+00,+3.398521E+00,-1.039750E+00
+6.308100E+00,+3.398511E+00,-1.039772E+00
+6.349300E+00,+3.398509E+00,-1.039761E+00
+6.390500E+00,+3.398489E+00,-1.039750E+00
+6.431800E+00,+3.398490E+00,-1.039749E+00
+6.473000E+00,+3.398494E+00,-1.039693E+00
+6.514200E+00,+3.398489E+00,-1.039680E+00
+6.555400E+00,+3.398505E+00,-1.039673E+00
+6.596600E+00,+3.398477E+00,-1.039677E+00
+6.637800E+00,+3.398489E+00,-1.039681E+00
+6.679000E+00,+3.398464E+00,-1.039697E+00
+6.720200E+00,+3.398451E+00,-1.039711E+00
+6.761400E+00,+3.398456E+00,-1.039708E+00
+6.802600E+00,+3.398458E+00,-1.039688E+00
+6.843800E+00,+3.398409E+00,-1.039696E+00
+6.885000E+00,+3.398420E+00,-1.039693E+00
+6.926200E+00,+3.398407E+00,-1.039724E+00
+6.967400E+00,+3.398415E+00,-1.039736E+00
+7.008600E+00,+3.398409E+00,-1.039740E+00
+7.049800E+00,+3.398390E+00,-1.039722E+00
+7.091000E+00,+3.398390E+00,-1.039713E+00
+7.132200E+00,+3.398390E+00,-1.039695E+00
+7.173400E+00,+3.398379E+00,-1.039664E+00
+7.214600E+00,+3.398380E+00,-1.039566E+00
+7.255800E+00,+3.398386E+00,-1.039657E+00
+7.297000E+00,+3.398361E+00,-1.039517E+00
+7.338300E+00,+3.398409E+00,-1.039466E+00
+7.379500E+00,+3.398393E+00,-1.039535E+00
+7.420700E+00,+3.398373E+00,-1.039599E+00
+7.461900E+00,+3.398348E+00,-1.039487E+00
+7.503100E+00,+3.398382E+00,-1.039423E+00
+7.544300E+00,+3.398373E+00,-1.039386E+00
+7.585500E+00,+3.398360E+00,-1.039372E+00
+7.626700E+00,+3.398365E+00,-1.039389E+00
+7.667900E+00,+3.398352E+00,-1.039382E+00
+7.709100E+00,+3.398344E+00,-1.039392E+00
+7.750300E+00,+3.398339E+00,-1.039422E+00
+7.791500E+00,+3.398333E+00,-1.039297E+00
+7.832700E+00,+3.398331E+00,-1.039298E+00
+7.873900E+00,+3.398340E+00,-1.039269E+00
+7.915100E+00,+3.398335E+00,-1.039281E+00
+7.956300E+00,+3.398333E+00,-1.039252E+00
+7.997600E+00,+3.398331E+00,-1.039354E+00
+8.038800E+00,+3.398293E+00,-1.039379E+00
+8.080000E+00,+3.398297E+00,-1.039275E+00
+8.121200E+00,+3.398304E+00,-1.039327E+00
+8.162400E+00,+3.398278E+00,-1.039325E+00
+8.203700E+00,+3.398293E+00,-1.039268E+00
+8.244900E+00,+3.398293E+00,-1.039210E+00
+8.286100E+00,+3.398295E+00,-1.039246E+00
+8.327400E+00,+3.398291E+00,-1.039223E+00
+8.368600E+00,+3.398278E+00,-1.039216E+00
+8.409800E+00,+3.398265E+00,-1.039246E+00
+8.451000E+00,+3.398249E+00,-1.039171E+00
+8.492300E+00,+3.398257E+00,-1.039210E+00
+8.533500E+00,+3.398255E+00,-1.039122E+00
+8.574800E+00,+3.398274E+00,-1.039131E+00
+8.616000E+00,+3.398249E+00,-1.039201E+00
+8.657200E+00,+3.398252E+00,-1.039084E+00
+8.698500E+00,+3.398244E+00,-1.039142E+00
+8.739700E+00,+3.398225E+00,-1.039190E+00
+8.780900E+00,+3.398225E+00,-1.039066E+00
+8.822200E+00,+3.398249E+00,-1.039049E+00
+8.863400E+00,+3.398217E+00,-1.039075E+00
+8.904600E+00,+3.398217E+00,-1.039046E+00
+8.945900E+00,+3.398225E+00,-1.039026E+00
+8.987100E+00,+3.398219E+00,-1.039007E+00
+9.028400E+00,+3.398208E+00,-1.038996E+00
+9.069600E+00,+3.398196E+00,-1.039065E+00
+9.110800E+00,+3.398177E+00,-1.039033E+00
+9.152100E+00,+3.398174E+00,-1.039005E+00
+9.193300E+00,+3.398196E+00,-1.038995E+00
+9.234500E+00,+3.398187E+00,-1.038973E+00
+9.275800E+00,+3.398185E+00,-1.038929E+00
+9.317000E+00,+3.398170E+00,-1.038967E+00
+9.358100E+00,+3.398175E+00,-1.038975E+00
+9.399300E+00,+3.398160E+00,-1.039034E+00
+9.440500E+00,+3.398136E+00,-1.039011E+00
+9.481800E+00,+3.398159E+00,-1.038922E+00
+9.523000E+00,+3.398149E+00,-1.038955E+00
+9.564300E+00,+3.398139E+00,-1.038952E+00
+9.605500E+00,+3.398119E+00,-1.038949E+00
+9.646700E+00,+3.398132E+00,-1.038947E+00
+9.688000E+00,+3.398107E+00,-1.039008E+00
+9.729200E+00,+3.398100E+00,-1.039035E+00
+9.770500E+00,+3.398096E+00,-1.039064E+00
+9.811700E+00,+3.398073E+00,-1.039070E+00
+9.852900E+00,+3.398075E+00,-1.039029E+00
+9.894100E+00,+3.398069E+00,-1.039018E+00
+9.935400E+00,+3.398062E+00,-1.039028E+00
+9.976600E+00,+3.398043E+00,-1.039036E+00
+1.001780E+01,+3.398056E+00,-1.039032E+00
+1.005910E+01,+3.398035E+00,-1.039068E+00
+1.010030E+01,+3.398037E+00,-1.039090E+00
+1.014150E+01,+3.398016E+00,-1.039112E+00
+1.018280E+01,+3.398015E+00,-1.039089E+00
+1.022400E+01,+3.398009E+00,-1.039074E+00
+1.026520E+01,+3.398005E+00,-1.039076E+00
+1.030640E+01,+3.397990E+00,-1.039076E+00
+1.034770E+01,+3.397986E+00,-1.039102E+00
+1.038890E+01,+3.397980E+00,-1.039101E+00
+1.043010E+01,+3.397959E+00,-1.039074E+00
+1.047130E+01,+3.397959E+00,-1.039156E+00
+1.051260E+01,+3.397948E+00,-1.039142E+00
+1.055380E+01,+3.397944E+00,-1.039027E+00
+1.059500E+01,+3.397992E+00,-1.038917E+00
+1.063620E+01,+3.397958E+00,-1.039046E+00
+1.067750E+01,+3.397929E+00,-1.038976E+00
+1.071870E+01,+3.397969E+00,-1.038976E+00
+1.075990E+01,+3.397940E+00,-1.038986E+00
+1.080110E+01,+3.397944E+00,-1.038975E+00
+1.084240E+01,+3.397929E+00,-1.038949E+00
+1.088360E+01,+3.397933E+00,-1.038908E+00
+1.092490E+01,+3.397916E+00,-1.038893E+00
+1.096610E+01,+3.397929E+00,-1.038873E+00
+1.100730E+01,+3.397922E+00,-1.038853E+00
+1.104850E+01,+3.397919E+00,-1.038853E+00
+1.108980E+01,+3.397910E+00,-1.038881E+00
+1.113100E+01,+3.397897E+00,-1.038888E+00
+1.117220E+01,+3.397872E+00,-1.038913E+00
+1.121340E+01,+3.397878E+00,-1.038858E+00
+1.125470E+01,+3.397882E+00,-1.038863E+00
+1.129590E+01,+3.397870E+00,-1.038894E+00
+1.133710E+01,+3.397850E+00,-1.038915E+00
+1.137830E+01,+3.397836E+00,-1.038965E+00
+1.141960E+01,+3.397842E+00,-1.038860E+00
+1.146080E+01,+3.397840E+00,-1.038964E+00
+1.150200E+01,+3.397808E+00,-1.038971E+00
+1.154330E+01,+3.397815E+00,-1.038928E+00
+1.158450E+01,+3.397817E+00,-1.038897E+00
+1.162570E+01,+3.397806E+00,-1.038887E+00
+1.166700E+01,+3.397798E+00,-1.038898E+00
+1.170820E+01,+3.397789E+00,-1.038888E+00
+1.174940E+01,+3.397793E+00,-1.038917E+00
+1.179070E+01,+3.397760E+00,-1.038949E+00
+1.183190E+01,+3.397762E+00,-1.038938E+00
+1.187320E+01,+3.397766E+00,-1.038924E+00
+1.191440E+01,+3.397766E+00,-1.038918E+00
+1.195570E+01,+3.397749E+00,-1.038919E+00
+1.199690E+01,+3.397743E+00,-1.038925E+00
+1.203810E+01,+3.397732E+00,-1.038933E+00
+1.207940E+01,+3.397722E+00,-1.038964E+00
+1.212060E+01,+3.397721E+00,-1.038949E+00
+1.216190E+01,+3.397715E+00,-1.039028E+00
+1.220310E+01,+3.397692E+00,-1.038925E+00
+1.224430E+01,+3.397705E+00,-1.038902E+00
+1.228560E+01,+3.397709E+00,-1.038915E+00
+1.232680E+01,+3.397696E+00,-1.038890E+00
+1.236800E+01,+3.397688E+00,-1.038951E+00
+1.240930E+01,+3.397656E+00,-1.038937E+00
+1.245050E+01,+3.397652E+00,-1.038993E+00
+1.249180E+01,+3.397633E+00,-1.038931E+00
+1.253300E+01,+3.397660E+00,-1.038899E+00
+1.257420E+01,+3.397639E+00,-1.038866E+00
+1.261550E+01,+3.397645E+00,-1.038847E+00
+1.265670E+01,+3.397656E+00,-1.038833E+00
+1.269790E+01,+3.397652E+00,-1.038846E+00
+1.273920E+01,+3.397654E+00,-1.038776E+00
+1.278040E+01,+3.397650E+00,-1.038769E+00
+1.282160E+01,+3.397641E+00,-1.038780E+00
+1.286290E+01,+3.397624E+00,-1.038753E+00
+1.290410E+01,+3.397633E+00,-1.038710E+00
+1.294540E+01,+3.397628E+00,-1.038709E+00
+1.298660E+01,+3.397620E+00,-1.038731E+00
+1.302780E+01,+3.397607E+00,-1.038756E+00
+1.306910E+01,+3.397599E+00,-1.038793E+00
+1.311030E+01,+3.397593E+00,-1.038761E+00
+1.315150E+01,+3.397578E+00,-1.038745E+00
+1.319280E+01,+3.397578E+00,-1.038722E+00
+1.323400E+01,+3.397595E+00,-1.038672E+00
+1.327520E+01,+3.397582E+00,-1.038705E+00
+1.331650E+01,+3.397578E+00,-1.038703E+00
+1.335770E+01,+3.397584E+00,-1.038626E+00
+1.339890E+01,+3.397582E+00,-1.038679E+00
+1.344020E+01,+3.397571E+00,-1.038633E+00
+1.348140E+01,+3.397561E+00,-1.038699E+00
+1.352260E+01,+3.397550E+00,-1.038615E+00
+1.356390E+01,+3.397563E+00,-1.038590E+00
+1.360510E+01,+3.397542E+00,-1.038541E+00
+1.364630E+01,+3.397554E+00,-1.038554E+00
+1.368760E+01,+3.397541E+00,-1.038595E+00
+1.372880E+01,+3.397520E+00,-1.038566E+00
+1.377000E+01,+3.397537E+00,-1.038478E+00
+1.381130E+01,+3.397538E+00,-1.038517E+00
+1.385250E+01,+3.397514E+00,-1.038510E+00
+1.389370E+01,+3.397525E+00,-1.038571E+00
+1.393500E+01,+3.397506E+00,-1.038502E+00
+1.397620E+01,+3.397518E+00,-1.038546E+00
+1.401740E+01,+3.397489E+00,-1.038541E+00
+1.405870E+01,+3.397485E+00,-1.038579E+00
+1.409990E+01,+3.397478E+00,-1.038568E+00
+1.414110E+01,+3.397476E+00,-1.038616E+00
+1.418230E+01,+3.397459E+00,-1.038626E+00
+1.422360E+01,+3.397449E+00,-1.038622E+00
+1.426480E+01,+3.397442E+00,-1.038587E+00
+1.430600E+01,+3.397455E+00,-1.038570E+00
+1.434730E+01,+3.397440E+00,-1.038518E+00
+1.438850E+01,+3.397423E+00,-1.038568E+00
+1.442970E+01,+3.397404E+00,-1.038620E+00
+1.447090E+01,+3.397409E+00,-1.038518E+00
+1.451220E+01,+3.397415E+00,-1.038549E+00
+1.455340E+01,+3.397415E+00,-1.038521E+00
+1.459460E+01,+3.397421E+00,-1.038525E+00
+1.463590E+01,+3.397398E+00,-1.038558E+00
+1.467710E+01,+3.397387E+00,-1.038580E+00
+1.471830E+01,+3.397387E+00,-1.038546E+00
+1.475950E+01,+3.397377E+00,-1.038601E+00
+1.480070E+01,+3.397370E+00,-1.038533E+00
+1.484200E+01,+3.397400E+00,-1.038515E+00
+1.488320E+01,+3.397364E+00,-1.038489E+00
+1.492440E+01,+3.397364E+00,-1.038494E+00
+1.496560E+01,+3.397353E+00,-1.038511E+00
+1.500690E+01,+3.397334E+00,-1.038583E+00
+1.504810E+01,+3.397332E+00,-1.038554E+00
+1.508930E+01,+3.397330E+00,-1.038406E+00
+1.513060E+01,+3.397328E+00,-1.038480E+00
+1.517180E+01,+3.397319E+00,-1.038458E+00
+1.521310E+01,+3.397334E+00,-1.038483E+00
+1.525430E+01,+3.397309E+00,-1.038382E+00
+1.529550E+01,+3.397324E+00,-1.038368E+00
+1.533680E+01,+3.397305E+00,-1.038415E+00
+1.537800E+01,+3.397292E+00,-1.038438E+00
+1.541930E+01,+3.397300E+00,-1.038478E+00
+1.546050E+01,+3.397288E+00,-1.038447E+00
+1.550180E+01,+3.397286E+00,-1.038467E+00
+1.554300E+01,+3.397265E+00,-1.038448E+00
+1.558420E+01,+3.397271E+00,-1.038341E+00
+1.562550E+01,+3.397283E+00,-1.038399E+00
+1.566670E+01,+3.397262E+00,-1.038427E+00
+1.570800E+01,+3.397250E+00,-1.038394E+00
+1.574920E+01,+3.397252E+00,-1.038417E+00
+1.579040E+01,+3.397239E+00,-1.038410E+00
+1.583170E+01,+3.397228E+00,-1.038384E+00
+1.587290E+01,+3.397233E+00,-1.038409E+00
+1.591420E+01,+3.397213E+00,-1.038372E+00
+1.595540E+01,+3.397222E+00,-1.038349E+00
+1.599670E+01,+3.397226E+00,-1.038331E+00
+1.603790E+01,+3.397218E+00,-1.038329E+00
+1.607910E+01,+3.397214E+00,-1.038286E+00
+1.612040E+01,+3.397216E+00,-1.038339E+00
+1.616160E+01,+3.397192E+00,-1.038356E+00
+1.620280E+01,+3.397192E+00,-1.038360E+00
+1.624410E+01,+3.397195E+00,-1.038332E+00
+1.628530E+01,+3.397175E+00,-1.038319E+00
+1.632650E+01,+3.397176E+00,-1.038353E+00
+1.636780E+01,+3.397165E+00,-1.038363E+00
+1.640900E+01,+3.397152E+00,-1.038368E+00
+1.645030E+01,+3.397144E+00,-1.038400E+00
+1.649150E+01,+3.397129E+00,-1.038427E+00
+1.653270E+01,+3.397118E+00,-1.038431E+00
+1.657390E+01,+3.397116E+00,-1.038460E+00
+1.661520E+01,+3.397116E+00,-1.038429E+00
+1.665640E+01,+3.397108E+00,-1.038432E+00
+1.669760E+01,+3.397097E+00,-1.038428E+00
+1.673890E+01,+3.397093E+00,-1.038436E+00
+1.678010E+01,+3.397091E+00,-1.038444E+00
+1.682140E+01,+3.397082E+00,-1.038425E+00
+1.686260E+01,+3.397072E+00,-1.038429E+00
+1.690380E+01,+3.397063E+00,-1.038406E+00
+1.694500E+01,+3.397068E+00,-1.038387E+00
+1.698630E+01,+3.397064E+00,-1.038344E+00
+1.702750E+01,+3.397068E+00,-1.038334E+00
+1.706870E+01,+3.397057E+00,-1.038332E+00
+1.710990E+01,+3.397070E+00,-1.038210E+00
+1.715120E+01,+3.397078E+00,-1.038303E+00
+1.719240E+01,+3.397048E+00,-1.038319E+00
+1.723360E+01,+3.397038E+00,-1.038285E+00
+1.727490E+01,+3.397046E+00,-1.038241E+00
+1.731610E+01,+3.397051E+00,-1.038231E+00
+1.735730E+01,+3.397051E+00,-1.038192E+00
+1.739860E+01,+3.397042E+00,-1.038215E+00
+1.743980E+01,+3.397025E+00,-1.038259E+00
+1.748100E+01,+3.397019E+00,-1.038241E+00
+1.752220E+01,+3.396998E+00,-1.038242E+00
+1.756350E+01,+3.396996E+00,-1.038260E+00
+1.760470E+01,+3.397012E+00,-1.038217E+00
+1.764590E+01,+3.397017E+00,-1.038197E+00
+1.768710E+01,+3.396992E+00,-1.038205E+00
+1.772840E+01,+3.396979E+00,-1.038196E+00
+1.776960E+01,+3.396981E+00,-1.038209E+00
+1.781090E+01,+3.396962E+00,-1.038193E+00
+1.785210E+01,+3.396966E+00,-1.038238E+00
